110552,0
30228,0
346988,0
111407,0
24300,0
577818,0
330100,0
729552,0
560403,0
671975,0
512245,0
149387,0
747200,0
320072,0
46453,0
37612,0
615805,0
111825,0
943155,0
507642,0
714621,0
156593,0
20454,0
760461,0
921656,0
129815,0
657919,0
493095,0
635857,0
482717,0
166957,0
839881,0
980004,0
248754,0
710358,0
306636,0
283795,0
872100,0
497782,0
226196,0
440371,0
617022,0
774153,0
272837,0
616326,0
229598,0
823207,0
946607,0
987940,0
197263,0
808901,0
533355,0
95351,0
89096,0
748981,0
948805,0
313213,0
322973,0
195297,0
347996,0
399235,0
602745,0
152813,0
622078,0
635234,0
267451,0
361117,0
415926,0
576783,0
810893,0
605587,0
484677,0
687777,0
448835,0
928894,0
412564,0
306353,0
653771,0
293176,0
237702,0
215536,0
243534,0
162644,0
151374,0
832158,0
972978,0
43285,0
822950,0
752730,0
678697,0
275513,0
189157,0
441724,0
62984,0
351461,0
505549,0
21686,0
599644,0
560046,0
975363,0
555603,0
129677,0
607386,0
391676,0
106876,0
353406,0
591388,0
854944,0
667458,0
780236,0
879654,0
247837,0
559194,0
256405,0
994595,0
449341,0
781135,0
749365,0
69898,0
198912,0
855262,0
901661,0
218388,0
933804,0
470251,0
744969,0
317982,0
290925,0
886292,0
51392,0
337794,0
640298,0
108826,0
512060,0
707641,0
162249,0
767339,0
46964,0
948372,0
107239,0
53743,0
120874,0
339673,0
808600,0
975593,0
473750,0
168508,0
492119,0
495924,0
597981,0
44154,0
541081,0
785864,0
781850,0
672933,0
840685,0
550738,0
800440,0
678289,0
797459,0
566670,0
310391,0
384134,0
669101,0
80155,0
690293,0
854214,0
444211,0
27212,0
264505,0
653332,0
13273,0
852384,0
602130,0
859201,0
827952,0
514550,0
