213230,0
317676,0
309380,0
376118,0
296244,0
620742,0
680222,0
721456,0
415703,0
124374,0
843879,0
828849,0
274434,0
634927,0
736349,0
855125,0
567946,0
631282,0
475213,0
555531,0
22666,0
397735,0
554753,0
213905,0
683778,0
952933,0
36667,0
601380,0
667092,0
900756,0
721402,0
238669,0
111456,0
957352,0
57686,0
233191,0
151553,0
730247,0
996359,0
472481,0
34467,0
622156,0
481666,0
17560,0
681798,0
611762,0
515998,0
632004,0
505776,0
709694,0
475103,0
513017,0
493391,0
27801,0
357309,0
283314,0
842872,0
322529,0
312516,0
98763,0
788462,0
739933,0
689352,0
188805,0
924185,0
373280,0
747758,0
806021,0
770347,0
92000,0
66768,0
403183,0
673003,0
443000,0
510702,0
726690,0
477244,0
875203,0
393699,0
366674,0
508177,0
265402,0
768501,0
583681,0
469477,0
602850,0
521721,0
726700,0
431845,0
535496,0
852186,0
358342,0
287795,0
635890,0
598950,0
541344,0
279335,0
241559,0
730785,0
518212,0
642724,0
682980,0
341412,0
173848,0
150373,0
434964,0
401873,0
194752,0
48267,0
718052,0
541999,0
56138,0
60361,0
337125,0
27830,0
213280,0
747155,0
89467,0
901843,0
832306,0
172564,0
768555,0
725401,0
680585,0
504069,0
730930,0
498312,0
104824,0
962951,0
138935,0
13827,0
21452,0
652354,0
528581,0
131410,0
312133,0
171779,0
910937,0
299704,0
60736,0
444799,0
430712,0
626714,0
556082,0
855073,0
212660,0
258229,0
923869,0
57501,0
485825,0
520624,0
151882,0
784615,0
913269,0
526572,0
492254,0
549724,0
447476,0
338295,0
215454,0
889418,0
554289,0
202139,0
792711,0
258194,0
576660,0
408605,0
691531,0
521145,0
522473,0
611770,0
161547,0
23081,0
841096,0
629278,0
490759,0
814200,0
435135,0
500863,0
547491,0
879993,0
706597,0
710925,0
151762,0
782864,0
339013,0
145378,0
235356,0
647792,0
803869,0
221196,0
410463,0
68277,0
40682,0
774312,0
883381,0
935221,0
587001,0
115782,0
756021,0
469085,0
974991,0
461443,0
953713,0
622366,0
848030,0
48550,0
219288,0
892141,0
477536,0
280559,0
665258,0
831945,0
673747,0
662823,0
349933,0
723707,0
916003,0
221426,0
380665,0
584600,0
816911,0
531636,0
313966,0
480770,0
660559,0
983909,0
484064,0
179331,0
317238,0
618289,0
845552,0
475860,0
333350,0
496595,0
978030,0
204462,0
161682,0
443795,0
694532,0
720631,0
605846,0
743777,0
59627,0
829480,0
767262,0
514767,0
507583,0
793905,0
547140,0
795801,0
35562,0
176052,0
692600,0
658227,0
351329,0
378733,0
181521,0
361568,0
187553,0
193420,0
734551,0
471927,0
976372,0
378085,0
289361,0
479700,0
256881,0
248258,0
921104,0
685514,0
332500,0
612320,0
388747,0
460253,0
744435,0
847156,0
283373,0
847808,0
238164,0
131278,0
436973,0
911887,0
376601,0
762060,0
429702,0
927045,0
613417,0
73244,0
36260,0
525207,0
952820,0
438214,0
968463,0
293981,0
140377,0
912658,0
188613,0
404418,0
757796,0
308650,0
784527,0
36071,0
708487,0
724253,0
634490,0
841375,0
32921,0
467837,0
951267,0
489106,0
689196,0
