FROM_INCIDENT_ID	TO_INCIDENT_ID
682443	796192
796192	682443
061484	686880
686880	061484
061484	686880
686880	061484
923383	505427
505427	923383
491870	846611
846611	491870
184907	227686
227686	184907
722901	969164
101848	969164
101848	722901
722901	969164
722901	101848
969164	722901
969164	101848
101848	969164
969164	722901
101848	722901
969164	101848
722901	101848
705943	934709
934709	705943
416853	619648
619648	416853
619648	416853
416853	619648
203268	584574
923497	584574
584574	923497
584574	203268
584574	813968
813968	584574
709813	594995
746447	594995
746447	709813
594995	709813
746447	594995
594995	746447
594995	709813
709813	594995
746447	709813
594995	746447
559075	269149
269149	559075
269149	401453
559075	565260
269149	565260
559075	401453
559075	269149
269149	559075
959350	863541
577239	294565
577239	959350
863541	577239
294565	577239
577239	863541
577239	863541
294565	863541
863541	577239
863541	959350
863541	294565
959350	577239
395934	281984
281984	395934
281984	395934
395934	281984
993562	552520
993562	552520
552520	993562
552520	993562
465877	164856
409333	164856
220106	164856
164856	409333
164856	220106
164856	465877
054081	055544
642122	133694
019198	133694
133694	019198
019198	642122
133694	019198
133694	642122
019198	133694
642122	019198
710272	518480
191674	261982
191674	332246
191674	710272
191674	494391
191674	801612
191674	518480
518480	494391
518480	332246
518480	801612
518480	710272
518480	191674
518480	261982
332246	710272
332246	261982
332246	494391
332246	801612
332246	518480
332246	191674
191674	332246
518480	332246
801612	332246
494391	332246
710272	332246
261982	332246
261982	494391
710272	494391
518480	494391
332246	494391
191674	494391
494391	494391
801612	494391
191674	261982
801612	261982
332246	261982
494391	261982
710272	261982
518480	261982
494391	801612
518480	801612
261982	801612
710272	801612
332246	801612
191674	801612
332246	710272
518480	710272
191674	710272
261982	710272
801612	710272
710272	191674
261982	191674
494391	191674
518480	191674
332246	191674
801612	191674
494391	518480
801612	518480
332246	518480
261982	518480
710272	518480
191674	518480
261982	710272
261982	332246
801612	261982
801612	332246
801612	518480
801612	494391
801612	191674
801612	710272
710272	191674
710272	494391
710272	801612
494391	518480
494391	261982
494391	801612
494391	332246
494391	191674
261982	494391
261982	801612
261982	191674
261982	518480
710272	261982
710272	332246
800555	214803
879395	214803
214803	879395
800555	879395
214803	800555
800555	879395
214803	800555
214803	879395
879395	214803
879395	800555
800555	214803
879395	800555
956547	717744
316351	717744
920780	717744
717744	920780
956547	920780
316351	920780
717744	920780
717744	316351
717744	956547
920780	956547
920780	717744
920780	316351
583202	779050
779050	583202
458204	736390
298820	965263
965263	217163
965263	298820
217163	965263
084609	262259
032722	262259
084609	262259
084609	032722
032722	262259
032722	084609
262259	032722
084609	032722
032722	084609
262259	084609
262259	032722
262259	084609
467685	715731
467685	832222
832222	467685
715731	467685
467685	620706
467685	832222
620706	832222
832222	467685
832222	620706
832222	715731
715731	832222
673172	814502
673172	410792
673172	766484
673172	948280
673172	424111
673172	302476
766484	673172
766484	302476
302476	766484
302476	424111
302476	948280
302476	960690
302476	673172
302476	814502
302476	410792
766484	948280
766484	814502
766484	424111
766484	410792
766484	960690
424111	766484
424111	814502
424111	410792
424111	960690
424111	673172
424111	302476
424111	948280
960690	302476
960690	424111
960690	766484
