976383,510896
210580,206916
210580,261266
206916,239816
206916,261266
206916,210580
206916,615704
206916,636233
206916,261266
239816,261266
615704,261266
210580,261266
636233,261266
206916,239816
261266,239816
210580,239816
615704,239816
636233,239816
210580,615704
239816,615704
636233,615704
261266,615704
206916,615704
239816,636233
210580,636233
261266,636233
615704,636233
206916,636233
615704,210580
206916,210580
239816,210580
636233,210580
261266,210580
239816,206916
261266,206916
615704,206916
636233,206916
210580,206916
261266,239816
261266,206916
261266,615704
261266,636233
261266,210580
239816,206916
239816,636233
239816,615704
239816,261266
239816,210580
615704,210580
615704,239816
615704,206916
615704,261266
615704,636233
636233,615704
636233,239816
636233,206916
636233,210580
636233,261266
210580,615704
210580,239816
210580,636233
780935,600130
600130,780935
120906,780935
120906,600130
780935,600130
600130,780935
600130,120906
780935,120906
721301,520085
520085,721301
648982,624988
582072,807077
763423,807077
582072,763423
763423,582072
763423,807077
763423,582072
807077,582072
807077,763423
582072,807077
582072,763423
807077,763423
807077,582072
695487,56933
889509,695487
889509,56933
56933,889509
56933,695487
695487,889509
695487,889509
56933,889509
889509,56933
695487,56933
889509,695487
56933,695487
473750,412564
473750,879654
473750,879654
110552,879654
110552,412564
110552,473750
412564,110552
412564,879654
412564,473750
110552,473750
412564,473750
412564,110552
473750,110552
110552,412564
473750,412564
110552,879654
412564,879654
473750,110552
142104,794587
642259,794587
682047,794587
794587,682047
642259,682047
682047,794587
794587,682047
794587,642259
794587,142104
682047,142104
682047,642259
142104,682047
300930,201055
300930,201055
201055,590981
300930,590981
201055,300930
590981,300930
201055,590981
201055,300930
590981,201055
590981,300930
300930,590981
590981,201055
555019,263927
555019,662996
555019,940924
263927,555019
940924,555019
662996,555019
940924,263927
555019,263927
662996,263927
662996,940924
263927,940924
555019,940924
263927,555019
263927,662996
263927,940924
940924,263927
940924,555019
940924,662996
44799,499137
44799,499137
499137,44799
499137,44799
323599,727086
727086,323599
296244,574594
296244,574594
198859,527872
527192,527872
198859,527192
527872,527192
527192,198859
198859,527192
527872,527192
527872,198859
527192,198859
527192,527872
198859,527872
527872,198859
102493,92914
92914,102493
92914,102493
102493,92914
646647,266111
266111,646647
646647,59236
646647,59236
266111,59236
266111,646647
646647,266111
266111,59236
48575,692644
339118,36103
36103,692644
339118,48575
36103,48575
692644,48575
48575,36103
692644,36103
339118,36103
36103,339118
48575,339118
692644,339118
692644,36103
692644,339118
692644,48575
48575,36103
48575,692644
48575,339118
36103,339118
36103,692644
36103,48575
339118,692644
339118,48575
339118,692644
798696,298718
298718,798696
845279,259724
259724,780935
401212,780935
845279,780935
401212,845279
259724,845279
845279,401212
259724,401212
259724,780935
259724,845279
259724,401212
780935,259724
845279,401212
845279,259724
845279,780935
401212,845279
401212,259724
780935,259724
401212,780935
401212,259724
865716,142908
865716,221223
865716,838840
221223,142908
221223,594886
221223,838840
221223,865716
838840,865716
865716,221223
838840,221223
142908,221223
594886,221223
594886,142908
221223,142908
838840,142908
865716,142908
594886,865716
221223,865716
142908,865716
142908,594886
142908,865716
142908,838840
142908,221223
865716,594886
201055,529396
201055,792761
792761,529396
792761,201055
529396,201055
529396,792761
201055,792761
529396,792761
792761,201055
529396,201055
201055,529396
792761,529396
60736,233191
233191,60736
233191,60736
60736,233191
981335,643494
643494,981335
542445,684335
542445,37612
542445,684335
37612,684335
37612,542445
684335,542445
684335,37612
542445,37612
37612,542445
37612,684335
684335,37612
684335,542445
218388,234237
234237,218388
230528,343195
343195,230528
339913,317709
317709,339913
152233,110552
110552,152233
152233,110552
110552,152233
63076,108485
108485,63076
92914,582072
763423,92914
92914,102493
92914,807077
92914,763423
807077,763423
92914,763423
102493,763423
582072,763423
386806,763423
102493,92914
582072,92914
807077,92914
763423,92914
386806,92914
102493,386806
102493,582072
102493,807077
102493,763423
102493,92914
582072,102493
386806,102493
763423,102493
92914,102493
807077,102493
763423,582072
386806,582072
807077,582072
102493,582072
92914,582072
582072,102493
582072,807077
582072,763423
582072,92914
582072,386806
763423,582072
763423,807077
763423,102493
763423,386806
92914,386806
386806,92914
102493,386806
92914,386806
582072,386806
807077,386806
763423,386806
386806,763423
386806,102493
386806,807077
386806,582072
763423,807077
92914,807077
582072,807077
102493,807077
807077,763423
807077,102493
807077,92914
807077,386806
807077,582072
386806,807077
796956,92914
796956,92914
205100,839076
839076,205100
875203,803869
757796,803869
708487,803869
685514,803869
803869,757796
708487,757796
875203,757796
685514,757796
757796,875203
803869,875203
685514,875203
708487,875203
803869,685514
875203,685514
757796,685514
708487,685514
757796,708487
803869,708487
685514,708487
875203,708487
708487,685514
708487,757796
708487,803869
803869,708487
803869,685514
803869,757796
803869,875203
757796,708487
757796,685514
757796,875203
757796,803869
875203,708487
875203,685514
875203,803869
875203,757796
685514,708487
685514,875203
685514,757796
685514,803869
708487,875203
852186,762060
490759,762060
349933,762060
852186,490759
349933,490759
852186,349933
349933,762060
490759,852186
490759,349933
490759,762060
349933,852186
349933,490759
490759,349933
77735,497782
870117,497782
77735,870117
497782,870117
497782,77735
497782,870117
870117,77735
870117,497782
850739,979839
850739,979839
979839,850739
979839,850739
504336,443000
911420,443000
443000,269119
443000,911420
443000,504336
269119,443000
341412,952820
952820,341412
952820,341412
341412,952820
92914,705378
92914,705378
705378,92914
705378,92914
245449,808600
808600,245449
876660,281620
281620,876660
876660,281620
281620,876660
286060,818043
818043,286060
818043,286060
286060,818043
791708,205819
791708,205819
205819,791708
205819,791708
764800,733297
875013,764800
875013,733297
875013,593022
764800,593022
733297,593022
593022,764800
733297,764800
875013,764800
733297,875013
764800,875013
593022,875013
733297,875013
733297,764800
733297,593022
593022,764800
593022,733297
593022,875013
764800,733297
764800,593022
764800,875013
875013,593022
875013,733297
593022,733297
129815,130411
130411,129815
130411,129815
129815,130411
434964,283373
434964,283373
283373,434964
283373,434964
450434,142908
142908,450434
142908,450434
450434,142908
914564,229970
914564,229970
344440,875419
875419,606641
606641,875419
875419,344440
202446,344440
606641,344440
875419,202446
606641,202446
344440,202446
344440,875419
344440,202446
344440,606641
202446,606641
202446,344440
202446,875419
875419,202446
875419,344440
202446,875419
479700,747155
479700,774312
479700,730785
378733,479700
378733,774312
378733,747155
378733,500863
378733,730785
500863,774312
500863,747155
500863,479700
500863,378733
500863,730785
730785,747155
500863,747155
378733,747155
479700,747155
774312,747155
747155,774312
378733,774312
730785,774312
500863,774312
479700,774312
747155,730785
774312,730785
378733,730785
479700,730785
500863,730785
747155,479700
378733,479700
500863,479700
730785,479700
774312,479700
774312,378733
747155,378733
479700,378733
730785,378733
500863,378733
479700,500863
730785,500863
378733,500863
747155,500863
774312,500863
747155,378733
747155,479700
747155,730785
747155,774312
747155,500863
774312,378733
774312,730785
774312,747155
774312,479700
774312,500863
730785,747155
730785,774312
730785,500863
730785,378733
730785,479700
479700,500863
479700,378733
376427,957539
957539,664011
376427,664011
427721,664011
751116,664011
376427,751116
427721,751116
664011,751116
957539,751116
427721,376427
751116,376427
664011,376427
957539,376427
957539,427721
664011,427721
751116,427721
376427,427721
664011,957539
751116,957539
427721,957539
957539,376427
751116,376427
751116,957539
751116,427721
751116,664011
376427,664011
376427,751116
376427,957539
376427,427721
427721,376427
427721,664011
427721,957539
427721,751116
957539,427721
957539,664011
957539,751116
664011,957539
664011,427721
664011,376427
664011,751116
347158,461283
347158,461283
347158,92914
92914,347158
92914,461283
461283,92914
461283,347158
92914,461283
347158,92914
461283,92914
92914,347158
461283,347158
131653,612897
612897,131653
608596,639094
639094,608596
261698,44799
74340,261698
980886,261698
44799,261698
261698,74340
261698,980886
495597,311343
495597,311343
202446,672826
202446,44815
202446,66745
202446,850739
44815,202446
202446,44815
672826,44815
850739,44815
66745,44815
66745,850739
672826,850739
202446,850739
44815,850739
202446,672826
850739,672826
66745,672826
44815,672826
44815,202446
672826,202446
66745,202446
850739,202446
44815,66745
44815,672826
44815,850739
850739,66745
850739,672826
850739,44815
850739,202446
672826,66745
672826,202446
672826,850739
672826,44815
66745,850739
66745,202446
66745,44815
66745,672826
850739,66745
44815,66745
202446,66745
672826,66745
524878,221154
524878,221154
221154,524878
221154,524878
388843,431293
431293,388843
431293,388843
388843,431293
593022,5240
163425,5240
5240,593022
593022,5240
5240,593022
5240,163425
593022,163425
163425,593022
93792,638586
93792,638586
638586,93792
638586,93792
485591,694710
485591,694710
131418,600130
805894,600130
707700,600130
370607,600130
642483,600130
805894,131418
707700,131418
642483,131418
600130,131418
370607,131418
131418,370607
707700,370607
642483,370607
600130,370607
805894,370607
805894,642483
707700,642483
600130,642483
131418,642483
370607,642483
642483,805894
370607,805894
600130,805894
707700,805894
131418,805894
131418,707700
642483,707700
370607,707700
600130,707700
805894,707700
642483,707700
642483,131418
642483,600130
805894,642483
805894,131418
805894,600130
805894,370607
805894,707700
707700,642483
707700,370607
707700,131418
707700,805894
707700,600130
600130,805894
600130,642483
600130,131418
600130,370607
600130,707700
131418,370607
131418,600130
131418,707700
131418,805894
131418,642483
370607,805894
370607,707700
370607,131418
370607,642483
370607,600130
642483,805894
642483,370607
606641,850739
606641,850739
148506,850739
672826,606641
148506,606641
942883,606641
850739,606641
672826,850739
606641,148506
606641,672826
606641,942883
850739,672826
850739,606641
850739,942883
850739,148506
942883,850739
606641,942883
942883,850739
942883,148506
942883,606641
942883,672826
672826,148506
672826,606641
672826,850739
672826,942883
942883,672826
850739,672826
606641,672826
148506,672826
672826,942883
850739,942883
148506,942883
477674,406144
492119,406144
477674,492119
406144,492119
406144,477674
477674,406144
406144,477674
406144,492119
492119,477674
492119,406144
477674,492119
492119,477674
818043,707249
402356,707249
707249,402356
707249,818043
707249,517681
517681,707249
458917,479891
479891,132293
479891,458917
132293,479891
962249,842812
962249,842812
609519,751637
751637,609519
708487,622366
622366,708487
225541,483420
483420,225541
225541,483420
483420,225541
704320,795972
795972,704320
277126,274204
274204,277126
874899,100507
100507,874899
874899,100507
100507,874899
470251,89494
470251,89494
903329,66505
66505,903329
903329,66505
66505,903329
719314,17993
17993,444613
17993,719314
444613,17993
915258,551298
551298,915258
505776,792711
792711,505776
15506,56933
499137,56933
15506,499137
56933,499137
499137,15506
499137,56933
56933,499137
56933,15506
228114,78176
12064,78176
757678,228114
12064,228114
78176,228114
78176,757678
12064,757678
228114,757678
757678,12064
78176,12064
228114,12064
757678,78176
78176,757678
78176,12064
78176,228114
228114,78176
228114,12064
228114,757678
757678,228114
757678,78176
757678,12064
12064,757678
12064,228114
12064,78176
612858,605001
292600,605001
292600,612858
612858,292600
612858,605001
292600,612858
605001,292600
612858,292600
605001,292600
292600,605001
605001,612858
605001,612858
507642,206916
206916,507642
28952,111002
28952,111002
434542,548506
548506,434542
399179,833846
833846,399179
833846,399179
399179,833846
48575,692644
692644,48575
692644,48575
48575,692644
187357,721301
721301,187357
579343,968463
968463,579343
141034,709850
141034,709850
709850,141034
709850,141034
432087,928894
273810,800421
800421,273810
901843,283373
21452,901843
429702,913269
21452,913269
283373,913269
901843,913269
901843,21452
913269,21452
901843,429702
913269,429702
21452,429702
283373,429702
913269,283373
429702,283373
429702,913269
429702,283373
283373,913269
283373,429702
913269,429702
913269,283373
913269,21452
21452,913269
21452,429702
21452,283373
21452,283373
940924,995663
995663,940924
940924,995663
995663,940924
490759,518212
913269,518212
927045,518212
808124,518212
436973,927045
913269,927045
808124,927045
518212,927045
490759,927045
808124,913269
518212,913269
436973,913269
927045,913269
490759,913269
808124,436973
927045,436973
913269,436973
518212,436973
913269,490759
436973,927045
436973,518212
436973,490759
436973,808124
436973,913269
490759,518212
490759,808124
490759,436973
490759,913269
490759,927045
518212,927045
518212,808124
518212,913269
518212,490759
518212,436973
927045,490759
927045,436973
927045,808124
927045,518212
927045,913269
913269,927045
913269,518212
913269,436973
913269,808124
436973,518212
913269,490759
518212,490759
436973,490759
808124,490759
927045,490759
490759,436973
313492,606823
606823,313492
606823,812432
606823,649853
606823,313492
313492,649853
313492,606823
313492,812432
649853,812432
313492,649853
606823,649853
92914,119894
119894,92914
92914,119894
119894,92914
626849,136196
136196,626849
541465,727987
727987,541465
541465,727987
727987,541465
515998,56189
991811,514880
672826,800693
850739,800693
800693,672826
850739,672826
672826,850739
850739,672826
800693,672826
800693,850739
672826,800693
672826,850739
850739,800693
800693,850739
498312,831945
431845,831945
911887,831945
431845,831945
20762,431845
831945,431845
911887,431845
498312,431845
831945,20762
831945,498312
831945,431845
831945,911887
431845,20762
431845,498312
431845,911887
20762,831945
442548,68192
442548,68192
317238,498312
317238,498312
498312,317238
498312,317238
689352,652354
703927,652354
833135,652354
703927,689352
833135,689352
689352,833135
652354,689352
652354,703927
652354,833135
689352,652354
689352,703927
652354,689352
27127,336579
27127,336579
336579,27127
336579,27127
667092,193420
193420,436973
193420,467837
193420,194752
193420,913269
193420,373280
193420,521145
193420,667092
913269,193420
913269,194752
913269,467837
913269,667092
913269,373280
913269,521145
913269,436973
194752,913269
194752,193420
194752,436973
194752,521145
194752,667092
194752,467837
194752,373280
521145,913269
521145,193420
521145,667092
521145,467837
521145,436973
521145,373280
521145,194752
467837,521145
467837,194752
467837,193420
467837,913269
467837,436973
467837,373280
467837,667092
436973,521145
436973,667092
436973,467837
436973,193420
436973,373280
436973,913269
436973,194752
373280,193420
373280,436973
373280,521145
373280,667092
373280,913269
373280,467837
373280,194752
913269,436973
193420,373280
667092,373280
521145,373280
913269,373280
436973,373280
194752,373280
467837,373280
521145,667092
436973,667092
913269,667092
194752,667092
373280,667092
193420,667092
467837,667092
521145,193420
913269,193420
194752,193420
467837,193420
373280,193420
436973,193420
667092,193420
521145,913269
194752,913269
193420,913269
373280,913269
467837,913269
667092,913269
436973,913269
467837,194752
913269,194752
193420,194752
667092,194752
373280,194752
521145,194752
436973,194752
467837,521145
667092,521145
193420,521145
436973,521145
373280,521145
194752,521145
913269,521145
521145,467837
193420,467837
913269,467837
436973,467837
194752,467837
373280,467837
667092,467837
193420,436973
521145,436973
667092,436973
194752,436973
373280,436973
467837,436973
667092,521145
667092,436973
667092,373280
667092,194752
667092,913269
667092,467837
430712,717991
927045,717991
927045,430712
927045,717991
430712,927045
196458,544003
544003,196458
92914,119894
119894,92914
119894,92914
92914,119894
320877,534440
534440,320877
534440,320877
320877,534440
537080,604855
303048,604855
464244,604855
850739,604855
604855,850739
537080,850739
303048,850739
464244,850739
537080,303048
850739,303048
604855,303048
464244,303048
604855,537080
604855,850739
604855,303048
604855,464244
850739,464244
850739,537080
850739,303048
850739,604855
303048,537080
303048,464244
303048,850739
303048,604855
580840,126252
580840,126252
126252,580840
126252,580840
612897,428774
428774,612897
924185,953713
953713,924185
953713,475213
475213,953713
57501,373280
373280,57501
57501,373280
373280,57501
484064,767262
725478,877666
300109,877666
877666,300109
300109,877666
725478,300109
877666,300109
877666,725478
947769,568892
947769,568892
248776,10060
10060,248776
757678,12064
757678,12064
12064,757678
12064,757678
293981,485825
788462,485825
788462,485825
293981,485825
298800,15506
499137,15506
568892,15506
154015,15506
499137,568892
15506,568892
298800,568892
154015,568892
15506,499137
568892,499137
298800,499137
154015,499137
499137,154015
298800,154015
568892,154015
15506,154015
15506,568892
15506,499137
15506,154015
15506,298800
568892,154015
568892,499137
568892,15506
568892,298800
499137,568892
499137,154015
499137,15506
499137,298800
154015,298800
154015,568892
154015,15506
154015,499137
567598,607372
607372,567598
370607,900851
900851,370607
650629,560894
560894,650629
560894,650629
650629,560894
842425,705378
705378,842425
842425,705378
705378,842425
695487,977110
695487,977110
707106,151823
89313,311906
89313,311906
510192,548506
548506,510192
49834,513191
513191,49834
297700,430999
430999,297700
17739,245488
17739,245488
788994,342039
788994,589841
342039,589841
589841,788994
342039,788994
342039,589841
589841,342039
589841,788994
342039,788994
788994,589841
788994,342039
589841,342039
277975,130536
277975,782336
277975,419927
419927,277975
130536,277975
130536,419927
277975,130536
782336,130536
130536,419927
130536,277975
782336,277975
419927,277975
782336,419927
277975,419927
986243,167205
986243,605001
986243,871963
986243,951488
986243,362326
986243,205819
986243,831493
871963,986243
605001,986243
205819,986243
167205,986243
951488,986243
362326,986243
831493,986243
469477,397735
469477,397735
469477,344671
333350,344671
333350,397735
333350,469477
397735,469477
397735,333350
397735,344671
344671,469477
397735,469477
333350,469477
344671,333350
397735,333350
469477,333350
344671,397735
333350,397735
469477,333350
205819,831493
205819,871963
205819,986243
205819,605001
205819,362326
205819,167205
205819,951488
605001,831493
605001,986243
605001,871963
605001,167205
605001,362326
605001,205819
605001,951488
951488,362326
951488,167205
951488,986243
951488,605001
951488,831493
951488,871963
951488,205819
831493,871963
831493,167205
831493,605001
831493,205819
831493,362326
831493,951488
167205,871963
167205,605001
167205,362326
167205,205819
167205,951488
951488,205819
986243,605001
362326,605001
871963,605001
205819,605001
167205,605001
831493,605001
951488,605001
986243,831493
986243,167205
362326,167205
871963,167205
951488,167205
205819,167205
831493,167205
605001,167205
871963,205819
362326,205819
831493,205819
605001,205819
986243,205819
167205,205819
831493,986243
167205,831493
167205,986243
362326,951488
986243,951488
205819,951488
871963,951488
831493,951488
605001,951488
167205,951488
205819,831493
605001,831493
167205,831493
362326,831493
871963,831493
951488,831493
981335,137796
137796,981335
57815,981335
137796,57815
981335,57815
137796,57815
137796,981335
981335,57815
981335,137796
57815,981335
57815,137796
57815,137796
154015,688529
154015,688529
688529,154015
688529,154015
767562,519842
519842,767562
710298,574332
600282,897343
574332,987033
710298,987033
600282,974188
897343,974188
408898,974188
600282,408898
897343,408898
974188,408898
974188,897343
408898,897343
600282,897343
897343,600282
974188,600282
408898,600282
987033,574332
574332,710298
574332,987033
987033,574332
987033,710298
974188,897343
974188,600282
974188,408898
408898,897343
408898,974188
408898,600282
897343,600282
897343,974188
897343,408898
600282,974188
600282,408898
571678,99344
763423,102493
102493,763423
990451,998457
998457,990451
718752,609908
718752,609908
504114,448835
789368,448835
810519,448835
448835,504114
789368,504114
810519,504114
504114,810519
789368,810519
448835,810519
448835,789368
810519,789368
504114,789368
448835,789368
448835,504114
448835,810519
504114,448835
504114,810519
504114,789368
810519,789368
810519,504114
810519,448835
789368,504114
789368,810519
789368,448835
37790,442078
37790,442078
442078,37790
442078,37790
146757,201136
201136,146757
201136,146757
146757,201136
10120,47861
582283,47861
447629,47861
582283,447629
10120,447629
47861,447629
582283,10120
447629,10120
47861,10120
10120,582283
447629,582283
47861,582283
47861,582283
47861,447629
47861,10120
447629,582283
447629,10120
447629,47861
10120,47861
10120,582283
10120,447629
582283,447629
582283,47861
582283,10120
878203,720608
720608,878203
150376,591229
693859,57815
253514,693859
563352,693859
57815,693859
57815,563352
253514,563352
693859,563352
563352,253514
57815,253514
